id_1,id_2,l_name,l_country,l_market cap,l_founded year,l_employees,l_industry,l_sector,l_ceo,l_revenue,l_stock,l_share price,l_city,l_address,l_website,r_name,r_country,r_market cap,r_founded year,r_employees,r_industry,r_sector,r_ceo,r_revenue,r_stock,r_share price,r_city,r_address,r_website,label
56702,25951,ryman hospitality properties,usa,,1955,,real estate consumer services property investments,,not found,939 million usd,,,,,,hologic,usa,$18.14 b,,,,,,,,$73.80,,,,0
166601,155659,w&t offshore,usa,$0.87 b,,,,,,,,$6.11,,,,adobe,usa,$161.60 b,,,,,,,,$347.61,,,,0
158280,103629,carparts.com,usa,$0.38 b,,,,,,,,$6.98,,,,co-diagnostics,usa,$80.07 m,,,,,,,,$2.59,,,,0
99571,2836,national beverage,usa,$4.54 b,,,,,,,,$48.67,,,,valvoline,usa,5.452 billion usd,,,,,,,,,,,,0
152996,57602,onto innovation,usa,$3.89 b,,,,,,,,$78.71,,,,ameris bancorp,usa,,1971,,financial services banking services,,not found,990 million usd,,,,,,0
87310,61386,gaotu techedu,china,,,,,,,,,$3.81,,,,ankon,china,,2008,,not found,,not found,not found,,,,,,0
162637,23437,ventas,usa,$19.69 b,,,,,,,,$49.28,,,,the andersons,usa,$1.18 b,,,,,,,,$35.33,,,,0
154817,59494,gilead sciences,usa,$106.28 b,,,,,,,,$84.74,,,,virtus investment partners,usa,,1995,,financial services investments asset management,,not found,979 million usd,,,,,,0
87023,61094,azz,usa,,,,,,,,,$43.85,,,,first foundation,usa,,not found,,financial services banking services,,not found,294 million usd,,,,,,0
162324,15063,keysight,usa,$31.99 b,,,,,,,,$178.92,,,,safehold,usa,,,,,,,,,31,,,,0
155982,13283,winmark,usa,$0.89 b,,,,,,,,$259.40,,,,voya financial,usa,,,,,,,,,66,,,,0
131800,64845,abbott laboratories,united states,,1888,113000.0,health care equipment services,,robert b. ford,$44.5b,,,,,,uber,united states,,,,,,,$17.45 b,,,,,,0
64751,9471,metallurgical corp of china,china,,,,,,,$77.3 b,,,,,,xinjiang guannong fruit & antler,china,1.117 billion usd,,,,,,,,,,,,0
58039,14093,independent bank group,usa,,2002,,financial services banking services,,not found,696 million usd annual revenue for year ending dec2020,,,,,,sentinelone,usa,,,,,,,,,13,,,,0
9281,6609,guangxi liuzhou pharmaceutical,china,0.898 billion usd,,,,,,,,,,,,agile group holdings,china,4.573 billion usd,,,,,,,,,,,,0
119420,18860,"basic energy services, l.p.",united states,,,,,,,,,,fort worth,801 cherry st ste 2100,,"healthpeak properties, inc.",united states,$18.76 billion,1985,196.0,reithealthcare facilities,real estate,mr. thomas m. herzog,$1.997 billion 2019 $1.847 billion 2018,,,,,,0
152432,12470,squarespace,usa,$3.03 b,,,,,,,,$22.21,,,,apache corporation,usa,,,,,,,,,43,,,,0
60203,3216,modivcare inc.,usa,,1996,,healthcare hospitals,,not found,1996 million usd,,,,,,iridium communications,usa,5.872 billion usd,,,,,,,,,,,,0
98870,13010,gitlab,usa,$7.44 b,,,,,,,,$49.70,,,,pure storage,usa,,,,,,,,,27,,,,0
110534,71530,wuliangye yibin,china,$90.17 b,,,,,,,,$23.23,,,,zte,china,$9.76 b,,,,,,,,,,,,0
110593,2054,vertex pharmaceuticals,usa,$82.49 b,,,,,,,,$321.37,,,,avalara,usa,15.511 billion usd,,,,,,,,,,,,0
155767,150869,meridianlink,usa,$1.25 b,,,,,,,,$15.55,,,,fidelity national information services,usa,71.64 billion usd,1968.0,65000.0,,,gary a. norcross,,,,,,,0
25505,4594,lamar advertising,usa,$9.50 b,,,,,,,,$93.44,,,,"advanced energy industries, inc.",usa,3.464 billion usd,,,,,,,,,,,,0
60696,2166,piper jaffray companies,usa,,not found,,financial services investments,,not found,not found,,,,,,churchill downs,usa,8.108 billion usd,,,,,,,,,,,,0
165059,2293,kyndryl,usa,$2.78 b,,,,,,,,$12.30,,,,xpo logistics,usa,10.073 billion usd,,,,,,,,,,,,0
163024,153284,marketaxess,usa,$12.64 b,,,,,,,,$335.98,,,,southwest gas,usa,$4.44 b,,,,,,,,$66.29,,,,0
153363,84677,home bancshares,usa,$4.67 b,,,,,,,,$22.92,,,,chart industries,usa,,,,,,,,,$132.98,,,,0
89153,23737,synchronoss,usa,,,,,,,,,$0.77,,,,goosehead insurance,usa,$1.56 b,,,,,,,,$40.26,,,,0
72232,2669,hna technology,china,$1.21 b,,,,,,,,,,,,zhejiang weiming environment protection,china,5.573 billion usd,,,,,,,,,,,,0
99274,57677,envista,usa,$5.56 b,,,,,,,,$34.11,,,,simmons first national corporation,usa,,1903,,financial services banking services,,not found,766 million usd,,,,,,0
102207,87228,valhi,usa,$0.63 b,,,,,,,,$22.42,,,,steelcase,usa,,,,,,,,,$7.72,,,,0
132895,117680,alcoa,united states,,1888,12200.0,materials,,roy harvey,$12.8b,,,,,,"rosen hotels and resorts, inc.",united states,,,,,,,,,,orlando,4000 destination pky,,0
55697,21763,huntington ingalls industries,usa,,2011,,industries defense products transportation capital goods marine transportation shipping aerospace and defense,,not found,9524 million usd,,,,,,lee enterprises,usa,$0.10 b,,,,,,,,$17.41,,,,0
102103,14087,travelcenters of america,usa,$0.69 b,,,,,,,,$46.85,,,,altair engineering,usa,,,,,,,,,47,,,,0
166495,11367,perdoceo education,usa,$0.95 b,,,,,,,,$14.17,,,,chevron,usa,,,,,,,,,177,,,,0
25010,7120,wintrust financial,usa,$5.31 b,,,,,,,,$87.42,,,,saul centers,usa,1.855 billion usd,,,,,,,,,,,,0
152974,20810,cohen & steers,usa,$3.56 b,,,,,,,,$73.26,,,,armour residential reit,usa,$0.77 b,,,,,,,,$5.86,,,,0
14627,14055,macerich,usa,,,,,,,,,12,,,,freshworks,usa,,,,,,,,,14,,,,0
112878,110878,biolargo,usa,$58.93 m,,,,,,,,$0.21,,,,apollo global management,usa,$40.95 b,,,,,,,,$68.25,,,,0
73457,62454,mpb group limited,uk,,2011,,,ecommerce,,72503245,,,,,,sumo group,uk,,2003,,gaming video games mobile games tech games casino games technology,,not found,285 million usd,,,,,,0
101329,6648,rent-a-center,usa,$1.34 b,,,,,,,,$24.15,,,,virtusa corporation,usa,1.550 billion usd,,,,,,,,,,,,0
97130,72396,alibaba,china,$240.68 b,,,,,,,,$90.91,,,,jiangxi bank,china,$1.23 b,,,,,,,,,,,,0
165329,157849,sabre,usa,$2.32 b,,,,,,,,$7.08,,,,armata pharmaceuticals,usa,$91.73 m,,,,,,,,$2.54,,,,0
152764,5608,albany international,usa,$3.34 b,,,,,,,,$107.42,,,,arcus biosciences,usa,2.083 billion usd,,,,,,,,,,,,0
15166,12950,warby parker,usa,,,,,,,,,15,,,,adt,usa,,,,,,,,,9,,,,0
60495,59959,long yuan construction group,china,,not found,,industries construction,,not found,not found,,,,,,luyang energy-saving materials,china,,not found,,basic materials chemicals,,not found,not found,,,,,,0
148595,89357,miaoshou doctor,china,,,,ecommerce directtoconsumer,,,,,,beijing,,,zk international group,china,,,,,,,,,$1.03,,,,0
155521,115876,equinix,usa,$65.73 b,,,,,,,,$710.33,,,,abm industries,usa,$2.94 b,,,,,,,,$44.93,,,,0
158734,57786,rent the runway,usa,$0.25 b,,,,,,,,$3.91,,,,steven madden,usa,,1990,,consumer cyclical consumer non durables footwear,,not found,1866 million usd,,,,,,0
100716,2044,crombie real estate investment trust,canada,$2.11 b,,,,,,,,$11.90,,,,algonquin power & utilities,canada,9.619 billion usd,,,,,,,,,,,,0
16666,2162,ranpak,usa,,,,,,,,,6,,,,scotts miracle-gro company,usa,8.751 billion usd,,,,,,,,,,,,0
156388,99055,hni corporation,usa,$1.28 b,,,,,,,,$31.00,,,,mohawk industries,usa,$6.47 b,,,,,,,,$101.94,,,,0
164023,54594,chiba bank,japan,$5.52 b,,,,,,,,$37.38,,,,eisai,japan,,1941,,healthcare pharmaceutical healthcare products,,haruo naito,5518 million usd,,,,,,0
112459,25754,hallmark financial services,usa,$12.62 m,,,,,,,,$6.94,,,,franklin resources,usa,$13.37 b,,,,,,,,$26.78,,,,0
62784,17364,pulmonx corp,usa,,not found,,healthcare medical equipment,,not found,48 million usd,,,,,,community financial corporation,usa,,,,,,,,,39,,,,0
83194,2310,kellogg's,usa,,,,,,,,,$70.00,,,,pinnacle financial partners,usa,7.376 billion usd,,,,,,,,,,,,0
87398,17501,heritage commerce,usa,,,,,,,,,$13.25,,,,peoples bancorp of north carolina,usa,,,,,,,,,32,,,,0
115488,55587,celldex therapeutics,usa,$2.19 b,,,,,,,,$46.61,,,,aptargroup,usa,,1992,,consumer cyclical plastics plastic products consumer non durables packaging,,not found,3227 million usd,,,,,,0
132943,114844,dongguan rural commercial bank,china,,1952,7962.0,banking,,not found,$3.8b,,,,,,dingdong maicai,china,$1.22 b,,,,,,,,$5.87,,,,0
117537,74884,accor uk business & leisure hotels limited,united kingdom,,,,,,,,,,london,10 hammersmith grove,,nb private equity partners limited,united kingdom,,,,asset management,financials,,,,,,,,0
56750,53748,southwestern energy company,usa,,1929,,energy oil and gas natural gas generation,,not found,6667 million usd,,,,,,doordash,usa,,2013,,online food delivery food service technology internet or mobile app based business,,tony xu,4888 million usd,,,,,,0
113286,6829,nature's sunshine products,usa,$0.18 b,,,,,,,,$9.47,,,,8x8,usa,2.706 billion usd,,,,,,,,,,,,0
115099,82831,echostar,usa,$1.53 b,,,,,,,,$18.47,,,,cintas,usa,,,,,,,,,$448.92,,,,0
118956,75055,era home security limited,united kingdom,,,,,,,,,,wolverhampton,unit g2 valiant way,,lookers plc,united kingdom,,,,auto truck dealerships,consumer discretionary,,,,,,,,0
26597,6911,amazon,usa,$902.44 b,,,,,,,,$88.46,,,,fuelcell energy,usa,2.012 billion usd,,,,,,,,,,,,0
101199,17328,grayscale bitcoin trust,usa,$1.47 b,,,,,,,,$8.40,,,,information services group,usa,,,,,,,,,5,,,,0
60711,57655,zhuzhou times new material technology,china,,not found,,basic materials chemicals,,not found,not found,,,,,,beiqi foton motor,china,,not found,,consumer cyclical trucks bus manufacturing agriculture machinery sports vehicles automobile,,not found,8000 million usd,,,,,,0
87954,53551,apollo endosurgery,usa,,,,,,,,,$9.88,,,,moody's corporation,usa,,1909,,financial services consulting services investments stock markets trading capital markets,,raymond w. mcdaniel,6218 million usd,,,,,,0
84215,13517,pershing square holdings,usa,,,,,,,,,$36.42,,,,selective insurance,usa,,,,,,,,,92,,,,0
20689,201,palomar holdings,usa,$1.33 b,,,,,,,,$52.76,,,,sherwin-williams company,usa,79.957 billion usd,,,,,john g. morikis,,,,,,,0
16868,13321,orthofix medical,usa,,,,,,,,,20,,,,kinsale capital group,usa,,,,,,,,,272,,,,0
61512,314,parkjockey,usa,,2013,,not found,,not found,not found,,,,,,"coinbase global, inc",usa,67.832 billion usd,,,,,brian armstrong,,,,,,,0
27600,27478,wewe media group,singapore,,2013,8.0,sales marketing,,,9.55,,,,,,bluconnection,singapore,,2009,8.0,fashion,,,38.02,,,,,,0
17999,7346,immunic,usa,,,,,,,,,1,,,,global net lease,usa,1.734 billion usd,,,,,,,,,,,,0
112072,99949,select energy services,usa,$0.98 b,,,,,,,,$8.61,,,,insight enterprises,usa,$3.51 b,,,,,,,,$100.29,,,,0
158846,151045,newtek,usa,$0.45 b,,,,,,,,$18.72,,,,newmont corporation,usa,47.39 billion usd,1921.0,14400.0,,,tom palmer,,,,,,,0
87482,12646,healthstream,usa,,,,,,,,,$24.37,,,,aecom,usa,,,,,,,,,83,,,,0
57047,7708,shanghai milkground food tech co. ltd,china,,not found,,basic materials fmcg package foods food products,,not found,652 million usd,,,,,,hytera communications corporation,china,1.416 billion usd,,,,,,,,,,,,0
155481,23010,charter communications,usa,$60.42 b,,,,,,,,$388.14,,,,zuora,usa,$0.75 b,,,,,,,,$5.76,,,,0
53664,14044,simon property group,usa,,1993,,real estate property investments commercial properties consumer services investments retail,,david simon,5116 million usd,,,,,,independence realty trust,usa,,,,,,,,,17,,,,0
58488,12802,marathon patent group,usa,,2010,,financial services stock markets trading capital markets cryptocurrency,,not found,150 million usd,,,,,,bruker,usa,,,,,,,,,67,,,,0
27015,26628,serosoft,india,,2008,135.0,technology,,,3.62,,,,,,roinet solution,india,,2012,202.0,fintech,,,23.52,,,,,,0
100311,20443,scottsmiracle-gro,usa,$2.80 b,,,,,,,,$50.54,,,,vontier,usa,$2.98 b,,,,,,,,$18.91,,,,0
132976,110231,marvell technology,united states,,1995,6729.0,semiconductors,,matthew j. murphy,$4.5b,,,,,,"j.b. hunt transport services, inc.",united states,$21.48 b,august 10 1961,33045.0,integrated freight logistics,industrials,mr. john n. roberts iii,,jbht,,,,,0
154700,152839,american international group,usa,$47.47 b,,,,,,,,$63.90,,,,api group,usa,$4.81 b,,,,,,,,$20.56,,,,0
115375,12960,eve air mobility,usa,$1.95 b,,,,,,,,$7.34,,,,us foods,usa,,,,,,,,,38,,,,0
99408,2400,zurich airport,switzerland,$5.10 b,,,,,,,,$166.33,,,,baloise holding ag,switzerland,7.363 billion usd,,,,,,,,,,,,0
16900,4726,greentree hospitality,china,,,,,,,,,4,,,,"xinxing ductile iron pipes co., ltd.",china,2.658 billion usd,,,,,,,,,,,,0
8701,7225,broadmark realty capital,usa,1.393 billion usd,,,,,,,,,,,,camping world holdings,usa,3.498 billion usd,,,,,,,,,,,,0
55408,14318,owens corning,usa,,1938,,industries capital goods machinery manufacturing manufacturing building products and equipment,,not found,8498 million usd,,,,,,eastern bankshares,usa,,,,,,,,,18,,,,0
167542,22133,build-a-bear,usa,$0.34 b,,,,,,,,$23.13,,,,commercial vehicle group (cvg),usa,$0.23 b,,,,,,,,$6.97,,,,0
62586,23237,msg networks,usa,,not found,,communication services television services media advertising consumer services entertainment,,not found,not found,,,,,,lyell immunopharma,usa,$0.95 b,,,,,,,,$3.85,,,,0
166041,454,enerpac tool group,usa,$1.37 b,,,,,,,,$24.13,,,,digital realty trust,usa,46.441 billion usd,,,,,laurence a. chapman,,,,,,,0
154852,112578,state street corporation,usa,$30.45 b,,,,,,,,$83.01,,,,arcadia biosciences,usa,$8.55 m,,,,,,,,$0.35,,,,0
17046,13305,devolver digital,usa,,,,,,,,,1,,,,agilon health,usa,,,,,,,,,15,,,,0
165155,7611,spectrum brands,usa,$2.61 b,,,,,,,,$64.18,,,,wesco aircraft holdings,usa,7216,,,,,,,,,,,,0
162854,12558,jacobs engineering,usa,$15.20 b,,,,,,,,$120.06,,,,carlisle companies,usa,,,,,,,,,237,,,,0
83234,22545,baxter,usa,,,,,,,,,$44.84,,,,zerofox,usa,$0.43 b,,,,,,,,$3.72,,,,0
86065,5687,cedar fair,usa,,,,,,,,,$41.91,,,,arcbest corporation,usa,1.705 billion usd,,,,,,,,,,,,0
132801,118686,j sainsbury,united kingdom,,1869,171000.0,retail and wholesale,,simon john roberts,$40.8b,,,,,,fis capital markets uk limited,united kingdom,,,,,,,,,,london,25 canada square,,0
88424,54123,kimball international,usa,,,,,,,,,$7.26,,,,dover corporation,usa,,1955,,industries machinery manufacturing technology manufacturing engineering products industry machinery,,richard j. tobin,7907 million usd,,,,,,0
21595,12011,brainstorm cell therapeutics,usa,$55.9 m,,,,,,,,$1.53,,,,hormel foods,usa,,,,,,,,,47,,,,0
26196,22903,bajaj finserv,india,$31.29 b,,,,,,,,$19.65,,,,vaibhav global,india,$0.68 b,,,,,,,,$4.14,,,,0
166394,152682,portillo's,usa,$1.02 b,,,,,,,,$21.23,,,,northern oil and gas,usa,$2.79 b,,,,,,,,$32.79,,,,0
111178,23400,southwest airlines,usa,$23.60 b,,,,,,,,$39.75,,,,adaptive biotechnologies,usa,$1.13 b,,,,,,,,$7.95,,,,0
56654,23187,semtech corporation,usa,,1960,,technology electronics semiconductors,,not found,740 million usd,,,,,,arcellx,usa,$0.92 b,,,,,,,,$20.22,,,,0
54736,22226,marketaxess holdings,usa,,2000,,financial services software and it technology software products stock markets trading capital markets,,richard mcvey,698 million usd,,,,,,actinium pharmaceuticals,usa,$0.26 b,,,,,,,,$10.54,,,,0
148564,71253,icertis,united states,,,,artificial intelligence,,,,,,bellevue,,,sysco,united states,$45.06 b,,,,,,,,,,,,0
150954,86057,emerson electric company,usa,57.00 billion usd,1890.0,86700.0,,,lal karsanbhai,,,,,,,trinity industries,usa,,,,,,,,,$28.11,,,,0
114021,24350,orion office reit,usa,$0.51 b,,,,,,,,$9.01,,,,petco,usa,$2.72 b,,,,,,,,$10.27,,,,0
113818,111982,lovesac,usa,$0.39 b,,,,,,,,$26.12,,,,chimera investment corporation,usa,$1.57 b,,,,,,,,$6.80,,,,0
159345,17916,stoneridge,usa,$0.62 b,,,,,,,,$22.97,,,,smart sand,usa,,,,,,,,,2,,,,0
22599,15795,canoo,usa,$0.46 b,,,,,,,,$1.37,,,,bridgebio pharma,usa,,,,,,,,,7,,,,0
99038,14030,ingredion,usa,$6.55 b,,,,,,,,$99.99,,,,allison transmission,usa,,,,,,,,,42,,,,0
171014,97413,mr consulting,germany,,2017,9.0,,waste management recycling,,13165586,,,,,,deutsche post,germany,$48.80 b,,,,,,,,$40.07,,,,0
113085,100991,selectquote,usa,$0.11 b,,,,,,,,$0.69,,,,dave & buster's,usa,$1.71 b,,,,,,,,$35.49,,,,0
112788,89181,audacy,usa,$41.23 m,,,,,,,,$0.28,,,,jounce therapeutics,usa,,,,,,,,,$1.23,,,,0
166799,113563,ani pharmaceuticals,usa,$0.73 b,,,,,,,,$42.02,,,,cipher mining,usa,$0.27 b,,,,,,,,$1.10,,,,0
63116,62788,yujiahui,china,,not found,,consumer cyclical retail internet or mobile app based business ecommerce,,not found,not found,,,,,,immunotech biopharm ltd,china,,not found,,healthcare biotechnology,,not found,not found,,,,,,0
165278,98278,gentherm,usa,$2.40 b,,,,,,,,$72.55,,,,unity software,usa,$13.11 b,,,,,,,,$32.53,,,,0
166725,113492,ksb ltd,india,$0.78 b,,,,,,,,$22.34,,,,jain irrigation systems,india,$0.25 b,,,,,,,,$0.23,,,,0
82469,8716,alphabet (google),usa,,,,,,,,,$92.80,,,,city holding company,usa,1.198 billion usd,,,,,,,,,,,,0
111408,18143,icahn enterprises,usa,$17.06 b,,,,,,,,$50.57,,,,emcore corporation,usa,,,,,,,,,1,,,,0
157929,8183,nuvectis pharma,usa,$0.10 b,,,,,,,,$7.51,,,,ibotta,usa,7693,,,,,,,,,,,,0
18776,18542,invitation homes inc.,united states,$23.09 billion,2012,1240.0,reitresidential,real estate,mr. dallas b. tanner,$1.822 billion 2020,,,,,,intuit,united states,$126.77 billion,1983,13500.0,softwareapplication,technology,mr. sasan k. goodarzi,us$9.633 billion 2021,,,,,,0
155623,6448,adidas,germany,$29.69 b,,,,,,,,$162.71,,,,patrizia ag,germany,2.235 billion usd,,,,,,,,,,,,0
103769,85572,emcore corporation,usa,$50.69 m,,,,,,,,$1.35,,,,guardant health,usa,,,,,,,,,$30.43,,,,0
113972,111419,allovir,usa,$0.48 b,,,,,,,,$5.25,,,,keycorp (keybank),usa,$17.30 b,,,,,,,,$18.55,,,,0
8264,301,udacity,usa,7693,,,,,,,,,,,,kla corporation,usa,51.924 billion usd,,,,,kenneth levy,,,,,,,0
166731,112029,ambac,usa,$0.77 b,,,,,,,,$17.29,,,,trulieve cannabis,usa,$1.26 b,,,,,,,,$6.80,,,,0
163138,156580,albertsons,usa,$11.25 b,,,,,,,,$21.01,,,,adaptive biotechnologies,usa,$1.49 b,,,,,,,,$10.43,,,,0
163024,25427,marketaxess,usa,$12.64 b,,,,,,,,$335.98,,,,catalent,usa,$8.49 b,,,,,,,,$47.22,,,,0
154537,17724,united therapeutics,usa,$11.98 b,,,,,,,,$262.90,,,,latch,usa,,,,,,,,,1,,,,0
158261,86599,surmodics,usa,$0.51 b,,,,,,,,$36.13,,,,sixth street specialty lending,usa,,,,,,,,,$18.74,,,,0
86032,13607,cavco industries,usa,,,,,,,,,$261.94,,,,ccc intelligent solutions,usa,,,,,,,,,8,,,,0
62411,14677,"accel entertainment, inc.",usa,,not found,,consumer cyclical gambling,,not found,734 million usd,,,,,,immunovant,usa,,,,,,,,,20,,,,0
98056,57668,factset,usa,$17.11 b,,,,,,,,$449.30,,,,el paso electric company,usa,,not found,,utilities electric utilities,,not found,not found,,,,,,0
25880,1048,broadridge financial solutions,usa,$16.75 b,,,,,,,,$142.39,,,,"uipath, inc.",usa,32.158 billion usd,,,,,daniel dines,,,,,,,0
165336,17339,golub capital,usa,$2.31 b,,,,,,,,$13.55,,,,marinus pharmaceuticals,usa,,,,,,,,,5,,,,0
103685,102697,know labs,usa,$67.9 m,,,,,,,,$1.41,,,,374water,usa,$0.38 b,,,,,,,,$3.00,,,,0
158862,16198,equity bancshares,usa,$0.52 b,,,,,,,,$32.67,,,,taboola.com,usa,,,,,,,,,3,,,,0
112904,62304,lightning emotors,usa,$65.59 m,,,,,,,,$0.73,,,,replimune group,usa,,not found,,healthcare biotechnology,,not found,0 million usd,,,,,,0
157627,98587,biora therapeutics,usa,$41.72 m,,,,,,,,$4.67,,,,willscot,usa,$9.69 b,,,,,,,,$46.43,,,,0
157782,22345,gaia,usa,$76.56 m,,,,,,,,$3.68,,,,innovid,usa,$0.32 b,,,,,,,,$2.40,,,,0
62415,12505,hunan jiudian pharmaceutical,china,,not found,,healthcare pharmaceutical healthcare products biotechnology,,not found,not found,,,,,,bank of beijing,china,,,,,,,,,1,,,,0
113300,22624,tupperware brands,usa,$0.18 b,,,,,,,,$4.18,,,,ezcorp,usa,$0.48 b,,,,,,,,$8.64,,,,0
100516,864,united natural foods,usa,$2.43 b,,,,,,,,$40.72,,,,skyworks solutions,usa,30.298 billion usd,,,,,liam k. griffin,,,,,,,0
114808,55859,naas technology,china,$1.20 b,,,,,,,,$5.61,,,,ming yang smart energy group,china,,not found,,industries industry machinery power equipment machinery manufacturing,,not found,4263 million usd,,,,,,0
12073,4563,fortive,usa,,,,,,,,,66,,,,ameresco,usa,3.554 billion usd,,,,,,,,,,,,0
17758,17341,the realreal,usa,,,,,,,,,1,,,,semler scientific,usa,,,,,,,,,34,,,,0
167580,11418,pulmonx,usa,$0.32 b,,,,,,,,$8.66,,,,raytheon technologies,usa,,,,,,,,,102,,,,0
120281,74973,"dura automotive holdings u.k., ltd",united kingdom,,,,,,,,,,birmingham,castle bromwich business park tameside drive,,rdi reit plc,united kingdom,,,,reiti12diversified,real estate,,,,,,,,0
97920,3249,biomarin pharmaceutical,usa,$20.14 b,,,,,,,,$108.38,,,,sl green realty,usa,4.780 billion usd,,,,,,,,,,,,0
155202,152754,nippon paint,japan,$20.52 b,,,,,,,,$8.74,,,,sega sammy holdings,japan,$3.30 b,,,,,,,,$14.97,,,,0
167963,60530,planet13,usa,$0.20 b,,,,,,,,$0.91,,,,amc networks,usa,,not found,,communication services media advertising consumer services television services broadcasting,,not found,3077 million usd,,,,,,0
162631,59215,china railway group,china,$20.01 b,,,,,,,,$0.56,,,,zhongmin energy,china,,not found,,utilities electric utilities renewable energy,,not found,not found,,,,,,0
143729,90520,worldcoin,united states,,none,,fintech,,,,,,san francisco,,,dow inc.,united states,,,,,basic materials,,,dow,,,,,0
148548,57816,hello transtech,china,,,,auto transportation,,,,,,shanghai,,,"baiyin nonferrous group co., ltd.",china,,not found,,basic materials mining,,not found,10625 million usd,,,,,,0
102763,102416,nl industries,usa,$0.34 b,,,,,,,,$7.13,,,,broadmark realty capital,usa,$0.51 b,,,,,,,,$3.89,,,,0
171722,52740,atheneum partners,germany,,2010,315.0,,technology,,33400000,,,,,,bechtle ag,germany,,,11487.0,,technology,,5303 million usd,,,,,,0
166541,101232,sumo logic,usa,$0.92 b,,,,,,,,$7.67,,,,meridian bioscience,usa,$1.44 b,,,,,,,,$32.90,,,,0
102452,85410,homestreet bank,usa,$0.50 b,,,,,,,,$26.71,,,,ptc therapeutics,usa,,,,,,,,,$47.78,,,,0
154026,153246,dentsply sirona,usa,$7.98 b,,,,,,,,$37.16,,,,sitio royalties,usa,$4.36 b,,,,,,,,$28.12,,,,0
153270,102525,phillips edison & company,usa,$4.42 b,,,,,,,,$33.77,,,,alerus financial,usa,$0.46 b,,,,,,,,$23.15,,,,0
148431,56368,yuanfudao,china,,,,edtech,,,,,,beijing,,,cambricon technologies corporation limited,china,,not found,,technology software and it,,not found,113 million usd,,,,,,0
164382,3080,maximus,usa,$4.39 b,,,,,,,,$72.38,,,,msa safety,usa,6.382 billion usd,,,,,,,,,,,,0
90240,70846,royal bank of canada,canada,,,,,financials,,,ry,,,,,canadian imperial bank,canada,$51.21 b,,,,,,,,,,,,0
21898,16543,hanover bancorp,usa,$0.14 b,,,,,,,,$20.30,,,,blink charging,usa,,,,,,,,,11,,,,0
152258,87702,advanced drainage systems,usa,$7.61 b,,,,,,,,$91.88,,,,lindblad expeditions,usa,,,,,,,,,$11.28,,,,0
170449,169617,global payments inc.,united states,$40.35 b,,,specialty business services,industrials,,,gpn,,,,,"alexandria real estate equities, inc.",united states,,,,reitoffice,real estate,,,are,,,,,0
157610,100194,alkaline water company,usa,$38.16 m,,,,,,,,$0.26,,,,plexus,usa,$2.98 b,,,,,,,,$108.01,,,,0
59381,7276,seritage growth properties,usa,,2015,,real estate financial services retail property investments commercial properties,,not found,116 million usd,,,,,,brinker international,usa,2.450 billion usd,,,,,,,,,,,,0
54924,20475,carlisle companies,usa,,1917,,industries chemicals construction materials building products and equipment,,not found,4810 million usd,,,,,,wsfs financial,usa,$2.84 b,,,,,,,,$46.20,,,,0
115530,101116,rocket lab,usa,$2.26 b,,,,,,,,$4.78,,,,corsair gaming,usa,$1.57 b,,,,,,,,$15.67,,,,0
112326,16291,smiledirectclub,usa,$0.20 b,,,,,,,,$0.54,,,,ies holdings,usa,,,,,,,,,36,,,,0
86481,25646,upwork,usa,,,,,,,,,$12.60,,,,equitable holdings,usa,$11.35 b,,,,,,,,$30.69,,,,0
103722,82588,logan ridge finance,usa,$60.75 m,,,,,,,,$22.41,,,,blackrock,usa,,,,,,,,,$753.99,,,,0
165132,16455,arcosa,usa,$2.65 b,,,,,,,,$54.89,,,,enhabit,usa,,,,,,,,,13,,,,0
153084,20879,independence realty trust,usa,$4.14 b,,,,,,,,$18.01,,,,chuy's,usa,$0.53 b,,,,,,,,$29.74,,,,0
155674,114693,mcdonald,usa,$199.51 b,,,,,,,,$272.41,,,,moneygram,usa,$1.05 b,,,,,,,,$10.89,,,,0
102758,7389,bright health,usa,$0.35 b,,,,,,,,$0.56,,,,"dream finders homes, inc.",usa,1.924 billion usd,,,,,,,,,,,,0
114304,84537,clear channel outdoor,usa,$0.71 b,,,,,,,,$1.51,,,,macy's,usa,,,,,,,,,$23.01,,,,0
153584,89133,murphy oil,usa,$6.68 b,,,,,,,,$42.98,,,,root insurance,usa,,,,,,,,,$5.29,,,,0
56059,16022,wesco international,usa,,1922,,industries telecom consumer non durables telecom equipment,,not found,18217 million usd,,,,,,american well,usa,,,,,,,,,3,,,,0
114544,111543,amerant bancorp,usa,$0.92 b,,,,,,,,$27.43,,,,host hotels & resorts,usa,$12.77 b,,,,,,,,$17.61,,,,0
101589,20216,angi homeservices,usa,$1.08 b,,,,,,,,$2.15,,,,smartsheet,usa,$4.70 b,,,,,,,,$35.92,,,,0
155012,24038,royal caribbean,usa,$16.45 b,,,,,,,,$64.50,,,,evertec,usa,$2.07 b,,,,,,,,$31.82,,,,0
167578,10659,velocity financial,usa,$0.32 b,,,,,,,,$10.00,,,,hibbett sports,usa,1.532 billion usd,,,,,,,,,,,,0
101071,25603,dice therapeutics,usa,$1.61 b,,,,,,,,$33.94,,,,charles river laboratories,usa,$10.83 b,,,,,,,,$212.99,,,,0
167503,16975,voyager therapeutics,usa,$0.35 b,,,,,,,,$9.16,,,,seaspine,usa,,,,,,,,,10,,,,0
