id_1,id_2,l_name,l_country,l_market cap,l_founded year,l_employees,l_industry,l_sector,l_ceo,l_revenue,l_stock,l_share price,l_city,l_address,l_website,r_name,r_country,r_market cap,r_founded year,r_employees,r_industry,r_sector,r_ceo,r_revenue,r_stock,r_share price,r_city,r_address,r_website,label
112147,103571,amalgamated financial,usa,$0.70 b,,,,,,,,$22.93,,,,relmada therapeutics,usa,$95.41 m,,,,,,,,$3.17,,,,0
17011,15019,braemar hotels & resorts,usa,,,,,,,,,4,,,,shutterstock,usa,,,,,,,,,56,,,,0
113016,110489,beyondspring,usa,$97.32 m,,,,,,,,$2.50,,,,elevance health,usa,$125.66 b,,,,,,,,$523.60,,,,0
72777,54402,treedom,italy,,2010,,,support services,,6709720,,,,,,snam,italy,,1941,,utilities gas utilities infrastructure energy,,nicola bedin,3284 million usd,,,,,,0
155831,103882,united fire group,usa,$0.76 b,,,,,,,,$30.21,,,,lightpath technologies,usa,$29.79 m,,,,,,,,$1.10,,,,0
103273,86599,fiesta restaurant group,usa,$0.17 b,,,,,,,,$6.76,,,,sixth street specialty lending,usa,,,,,,,,,$18.74,,,,0
165390,163151,claros mortgage trust,usa,$2.22 b,,,,,,,,$16.10,,,,news corp,usa,$11.16 b,,,,,,,,$19.64,,,,0
159765,118409,lmg building,italy,,1982,12.0,,construction,,6255970,,,,,,esso italiana srl,italy,,,,,,,,,,milano,viale cassala 57,,0
166643,84819,unitil corporation,usa,$0.83 b,,,,,,,,$52.26,,,,ipg photonics,usa,,,,,,,,,$106.41,,,,0
110878,53982,apollo global management,usa,$40.95 b,,,,,,,,$68.25,,,,dollar tree,usa,,1986,,consumer defensive retail consumer services convenience stores,,macon f. brock jr.,26321 million usd,,,,,,0
104008,59327,air industries group,usa,$15.59 m,,,,,,,,$4.80,,,,lemonade,usa,,2015,,insurance financial services,,not found,128 million usd,,,,,,0
18308,248,stronghold digital mining,usa,,,,,,,,,0,,,,norfolk southern corporation,usa,62.617 billion usd,,,,,charles moorman,,,,,,,0
111728,97994,atkore,usa,$4.73 b,,,,,,,,$118.88,,,,northern trust,usa,$18.39 b,,,,,,,,$88.24,,,,0
113990,3393,one liberty properties,usa,$0.49 b,,,,,,,,$23.39,,,,evoqua water technologies,usa,4.679 billion usd,,,,,,,,,,,,0
163397,24043,covestro,germany,$8.76 b,,,,,,,,$45.37,,,,aareal bank,germany,$2.08 b,,,,,,,,$34.70,,,,0
158978,13173,airsculpt technologies,usa,$0.26 b,,,,,,,,$4.74,,,,concentrix,usa,,,,,,,,,136,,,,0
63280,17140,hyliion holdings corp.,usa,,not found,,consumer cyclical automobile parts,,not found,0 million usd,,,,,,viemed healthcare,usa,,,,,,,,,8,,,,0
156947,3446,trupanion,usa,$2.33 b,,,,,,,,$57.02,,,,chart industries,usa,6.852 billion usd,,,,,,,,,,,,0
162713,1588,darden restaurants,usa,$17.93 b,,,,,,,,$147.38,,,,jones lang lasalle,usa,12.327 billion usd,,,,,,,,,,,,0
153424,2181,lyft,usa,$5.23 b,,,,,,,,$14.51,,,,willscot corporation,usa,6.667 billion usd,,,,,,,,,,,,0
59338,3464,jeld-wen holding,usa,,1960,,industries forest products wood products furniture home furniture building products and equipment,,not found,4771 million usd,,,,,,spirit aerosystems holdings,usa,4.137 billion usd,,,,,,,,,,,,0
103751,101181,curis,usa,$53.42 m,,,,,,,,$0.55,,,,twist bioscience,usa,$1.49 b,,,,,,,,$26.49,,,,0
157684,84227,lucid diagnostics,usa,$53.96 m,,,,,,,,$1.38,,,,crocs,usa,,,,,,,,,$125.82,,,,0
60556,56944,eaton vance tax-advantaged global dividend income fund,usa,,not found,,financial services asset management,,not found,593 million usd,,,,,,papa john's international,usa,,1984,,consumer cyclical restaurants consumer services,,not found,2068 million usd,,,,,,0
26182,21046,copart,usa,$30.73 b,,,,,,,,$63.09,,,,asure software,usa,$0.16 b,,,,,,,,$8.36,,,,0
164547,103283,servisfirst bancshares,usa,$3.89 b,,,,,,,,$71.77,,,,great ajax,usa,$0.17 b,,,,,,,,$7.56,,,,0
165554,153828,brigham minerals,usa,$1.96 b,,,,,,,,$32.50,,,,qualtrics,usa,$6.48 b,,,,,,,,$10.98,,,,0
88122,7152,carparts.com,usa,,,,,,,,,$7.03,,,,empire state realty trust,usa,1.802 billion usd,,,,,,,,,,,,0
58081,22317,"coursera, inc.",usa,,2012,,education training services technology,,not found,415 million usd,,,,,,renesola,usa,$0.31 b,,,,,,,,$4.65,,,,0
100673,82705,hanesbrands,usa,$2.19 b,,,,,,,,$6.29,,,,cme group,usa,,,,,,,,,$175.62,,,,0
163062,21273,camden property trust,usa,$12.21 b,,,,,,,,$114.68,,,,phio pharmaceuticals,usa,$5.25 m,,,,,,,,$0.38,,,,0
155376,152455,ubiquiti,usa,$17.63 b,,,,,,,,$291.90,,,,hostess brands,usa,$3.06 b,,,,,,,,$22.86,,,,0
60376,6634,weis markets,usa,,1912,,consumer defensive retail food and beverage food products consumer services,,not found,4224 million usd,,,,,,myriad genetics,usa,2.793 billion usd,,,,,,,,,,,,0
60428,54413,methode electronics,usa,,1946,,technology electronics electrical products capital goods,,not found,1163 million usd,,,,,,quest diagnostics,usa,,1967,,healthcare health care diagnostics healthcare products healthcare service,,steve rusckowski,10788 million usd,,,,,,0
166601,15434,w&t offshore,usa,$0.87 b,,,,,,,,$6.11,,,,gibraltar industries,usa,,,,,,,,,47,,,,0
8572,1233,hyunion holding,china,1.011 billion usd,,,,,,,,,,,,shanghai fosun pharmaceutical (group),china,22.658 billion usd,,,,,,,,,,,,0
115461,84647,minerals technologies,usa,$2.14 b,,,,,,,,$66.07,,,,saic,usa,,,,,,,,,$105.97,,,,0
113586,54131,marinus pharmaceuticals,usa,$0.28 b,,,,,,,,$5.65,,,,live nation entertainment,usa,,1996,,communication services consumer services entertainment,,maffei. greg,6268 million usd,,,,,,0
114762,102664,aimco,usa,$1.13 b,,,,,,,,$7.49,,,,5e advanced materials,usa,$0.38 b,,,,,,,,$8.87,,,,0
59423,21280,sims limited,usa,,1917,,basic materials iron and steel,,not found,9264 million usd,,,,,,janone,usa,$5.95 m,,,,,,,,$1.89,,,,0
155756,116173,integral ad science,usa,$1.47 b,,,,,,,,$9.56,,,,summit materials,usa,$3.72 b,,,,,,,,$31.43,,,,0
158939,86201,diamond hill investment group,usa,$0.56 b,,,,,,,,$185.82,,,,safehold,usa,,,,,,,,,$32.76,,,,0
53643,15431,pacificorp,usa,,1910,,utilities electric utilities,,stefan bird,5341 million usd,,,,,,vizio,usa,,,,,,,,,8,,,,0
112209,88519,solaris oilfield infrastructure,usa,$0.47 b,,,,,,,,$10.14,,,,tinybuild,usa,,,,,,,,,$1.17,,,,0
162746,53758,perkinelmer,usa,$17.40 b,,,,,,,,$137.82,,,,baxter international,usa,,1931,,healthcare medical equipment pharmaceutical healthcare products,,jose e. almeida,12784 million usd,,,,,,0
167275,157079,bel fuse,usa,$0.45 b,,,,,,,,$36.53,,,,expro group,usa,$2.04 b,,,,,,,,$18.75,,,,0
167008,112057,scholar rock holding,usa,$0.59 b,,,,,,,,$11.58,,,,cryoport,usa,$1.06 b,,,,,,,,$21.75,,,,0
166808,102588,universal health realty income trust,usa,$0.72 b,,,,,,,,$52.62,,,,enterprise bancorp,usa,$0.42 b,,,,,,,,$35.30,,,,0
157809,56470,wetrade group,china,$82.89 m,,,,,,,,$0.42,,,,tianfeng securities,china,,not found,,financial services brokerage services investments securities trading stock markets trading capital markets,,not found,769 million usd,,,,,,0
152958,9451,advanced energy,usa,$3.54 b,,,,,,,,$94.94,,,,alphatec holdings,usa,1.450 billion usd,,,,,,,,,,,,0
112686,88254,stronghold digital mining,usa,$20.48 m,,,,,,,,$0.65,,,,american realty investors,usa,,,,,,,,,$20.31,,,,0
162313,13189,dollar tree,usa,$32.68 b,,,,,,,,$147.79,,,,kbr,usa,,,,,,,,,51,,,,0
21592,17721,koss,usa,$55.62 m,,,,,,,,$6.06,,,,frequency therapeutics,usa,,,,,,,,,4,,,,0
86030,12830,office depot,usa,,,,,,,,,$50.98,,,,cleveland-cliffs,usa,,,,,,,,,19,,,,0
159749,29206,prodeval,france,,1990,220.0,,energy,,73514217,,,,,,sublime,france,,2012,115.0,media,,,23.6,,,,,,0
158098,24328,mistras group,usa,$0.15 b,,,,,,,,$5.24,,,,dorman products,usa,$2.69 b,,,,,,,,$85.86,,,,0
12568,1463,poolcorp,usa,,,,,,,,,315,,,,10x genomics,usa,19.507 billion usd,,,,,john r. stuelpnagel d.v.m,,,,,,,0
54308,9395,ja solar technology,china,,2005,,technology solar power devices,,not found,6010 million usd,,,,,,shenzhen weiguang biological products,china,1.016 billion usd,,,,,,,,,,,,0
167083,55122,bandwidth,usa,$0.55 b,,,,,,,,$21.89,,,,hubbell,usa,,1888,,industries electronics electrical products capital goods,,not found,4194 million usd,,,,,,0
17321,1853,the container store,usa,,,,,,,,,5,,,,gamestop,usa,16.233 billion usd,,,,,,,,,,,,0
150622,98400,meta platforms,usa,922.96 billion usd,2004.0,77805.0,,,mark zuckerberg,,,,,,,celanese,usa,$11.49 b,,,,,,,,$105.98,,,,0
119439,91133,denholm port services limited,united kingdom,,,,,,,,,,grangemouth,unit 2 gateway business park beancross road,,scottish mortgage investment trust plc,united kingdom,,,,,financials,,,smt,,,,,0
169148,30741,british american tobacco plc,united kingdom,,,,tobacco,consumer staples,,,bats,,,,,sian wholesale,united kingdom,,2003,30.0,personal household goods,,,46.00,,,,,,0
82887,1776,constellation brands,usa,,,,,,,,,$225.00,,,,hertz global holdings,usa,,,,,,,,,,,,,0
98401,5694,globe life,usa,$11.48 b,,,,,,,,$118.08,,,,ameren illinois company,usa,2.418 billion usd,,,,,,,,,,,,0
24018,1556,digitalbridge group,usa,$2.03 b,,,,,,,,$12.73,,,,pultegroup,usa,14.050 billion usd,,,,,william j. pulte,,,,,,,0
113040,84085,ideanomics,usa,$0.10 b,,,,,,,,$0.18,,,,catalent,usa,,,,,,,,,$49.08,,,,0
171934,117992,lmm logistics,italy,,2015,724.0,,transport,,14113040,,,,,,business reply srl,italy,,,,,,,,,,torino,corso francia 110,,0
152373,7193,j&j snack foods,usa,$2.92 b,,,,,,,,$152.21,,,,"montrose environmental group, inc.",usa,1.310 billion usd,,,,,,,,,,,,0
156707,2461,veris residential,usa,$1.64 b,,,,,,,,$16.47,,,,chime,usa,2358,,,,,,,,,,,,0
132662,90370,first horizon,united states,,1864,7867.0,banking,,bryan jordan,$3.1b,,,,,,freeport-mcmoran inc.,united states,,,,,basic materials,,,fcx,,,,,0
144632,63171,verse innovation,india,,2007,,mobile telecommunications,,,,,,bengaluru,,,andhra bank,india,,not found,,financial services banking services,,not found,658 million usd,,,,,,0
99821,13952,altra industrial motion,usa,$3.88 b,,,,,,,,$59.65,,,,fox factory holding,usa,,,,,,,,,98,,,,0
86833,4241,huya,china,,,,,,,,,$5.37,,,,chifeng jilong gold mining,china,3.766 billion usd,,,,,,,,,,,,0
114656,99466,tejas networks,india,$1.02 b,,,,,,,,$6.68,,,,bandhan bank,india,$4.92 b,,,,,,,,$3.06,,,,0
112776,60124,revlon,usa,$38.01 m,,,,,,,,$0.70,,,,cal-maine foods,usa,,1957,,consumer defensive food products agriculture products consumer non durables farming seeds milling,,not found,1777 million usd,,,,,,0
165933,15292,cytek biosciences,usa,$1.48 b,,,,,,,,$11.01,,,,inventrust properties,usa,,,,,,,,,24,,,,0
115150,103741,infinera,usa,$1.61 b,,,,,,,,$7.34,,,,genprex,usa,$55.7 m,,,,,,,,$1.16,,,,0
151233,115772,unity software inc.,usa,35.18 billion usd,2004.0,5245.0,,,john riccitiello,,,,,,,hayward,usa,$2.73 b,,,,,,,,$12.95,,,,0
96505,71717,hoya corp,japan,$42.88 b,,,medical instruments supplies,healthcare,,,7741,,,,,cosmo energy holdings,japan,$2.11 b,,,,,,,,,,,,0
162804,26245,suzuki motor,japan,$16.27 b,,,,,,,,$33.51,,,,nidec,japan,$33.86 b,,,,,,,,$58.88,,,,0
114003,84802,stitch fix,usa,$0.49 b,,,,,,,,$4.50,,,,core & main,usa,,,,,,,,,$21.37,,,,0
20831,16657,pubmatic,usa,$0.71 b,,,,,,,,$13.57,,,,senseonics holdings,usa,,,,,,,,,1,,,,0
60682,4547,qingdao tianneng heavy industries,china,,not found,,industries industry machinery,,not found,not found,,,,,,tonghua dongbao pharmaceutical,china,3.240 billion usd,,,,,,,,,,,,0
103784,89235,asp isotopes,usa,$47.66 m,,,,,,,,$1.52,,,,brainstorm cell therapeutics,usa,,,,,,,,,$1.46,,,,0
114366,85157,heritage commerce,usa,$0.75 b,,,,,,,,$12.43,,,,first interstate bancsystem,usa,,,,,,,,,$39.40,,,,0
103280,82583,forum energy technologies,usa,$0.17 b,,,,,,,,$30.35,,,,lockheed martin,usa,,,,,,,,,$449.83,,,,0
116003,61060,skyline champion,usa,$3.24 b,,,,,,,,$57.08,,,,eaton vance duration income fund,usa,,not found,,financial services asset management,,not found,5 million usd,,,,,,0
10500,10012,digital arts,japan,1.114 billion usd,,,,,,,,,,,,infocom corporation,japan,1.247 billion usd,,,,,,,,,,,,0
110781,14776,life insurance corporation of india (lic),india,$50.59 b,,,,,,,,$8.00,,,,hatsun agro products,india,,,,,,,,,11,,,,0
59754,12042,dcm shriram,india,,1989,,basic materials chemicals conglomerate fmcg construction materials fertilizers plastics plastic products sugar agriculture products home furnishing,,not found,262 million usd,,,,,,ultratech cement,india,,,,,,,,,85,,,,0
72303,54287,china development bank financial leasing,china,$1.84 b,,,,,,,,,,,,haitong securities,china,,1988,,financial services securities stock markets trading capital markets brokerage services asset management wealth management trading,,not found,6045 million usd,,,,,,0
86001,10073,weis markets,usa,,,,,,,,,$88.38,,,,f45 training holdings inc.,usa,1.228 billion usd,,,,,,,,,,,,0
153835,114754,woodward,usa,$6.46 b,,,,,,,,$108.24,,,,semrush,usa,$1.13 b,,,,,,,,$7.99,,,,0
163228,103227,crown holdings,usa,$10.48 b,,,,,,,,$87.40,,,,graphite bio,usa,$0.18 b,,,,,,,,$3.20,,,,0
167026,57755,energy vault,usa,$0.58 b,,,,,,,,$4.26,,,,blackbaud,usa,,1981,,technology software and it software products cloud services,,not found,927 million usd,,,,,,0
153282,25424,tegna,usa,$4.45 b,,,,,,,,$19.95,,,,lincoln electric,usa,$8.49 b,,,,,,,,$146.63,,,,0
21320,883,wearable health solutions,usa,$8.27 m,,,,,,,,$0.01000,,,,sirius xm holdings,usa,25.396 billion usd,,,,,greg maffei,,,,,,,0
165168,150648,steve madden,usa,$2.58 b,,,,,,,,$33.18,,,,cisco systems,usa,257.82 billion usd,1984.0,79500.0,,,chuck robbins,,,,,,,0
161839,24635,morgan stanley,usa,$161.20 b,,,,,,,,$96.24,,,,american states water,usa,$3.56 b,,,,,,,,$96.42,,,,0
97688,5678,weg on,brazil,$29.30 b,,,,,,,,$6.98,,,,ultrapar participacoes,brazil,3.054 billion usd,,,,,,,,,,,,0
17577,13701,identiv,usa,,,,,,,,,7,,,,brookfield renewable,usa,,,,,,,,,28,,,,0
148603,144663,skydance media,united states,,,,other,,,,,,santa monica,,,benchling,united states,,2012,,internet software services,,,,,,san francisco,,,0
113313,14225,whole earth brands,usa,$0.18 b,,,,,,,,$4.50,,,,greif,usa,,,,,,,,,67,,,,0
87267,14720,suburban propane partners,usa,,,,,,,,,$15.89,,,,viavi solutions,usa,,,,,,,,,11,,,,0
150817,83770,sherwin-williams company,usa,84.75 billion usd,1866.0,61626.0,,,john g. morikis,,,,,,,aecom,usa,,,,,,,,,$86.40,,,,0
24844,14296,schneider,usa,$4.40 b,,,,,,,,$24.75,,,,sanmina,usa,,,,,,,,,57,,,,0
4123,3605,tongfu microelectronics,china,4.075 billion usd,,,,,,,,,,,,g-bits network technology (xiamen),china,4.347 billion usd,,,,,,,,,,,,0
158645,99837,arlo technologies,usa,$0.36 b,,,,,,,,$4.12,,,,umb financial,usa,$3.84 b,,,,,,,,$79.66,,,,0
113446,24869,immersion corporation,usa,$0.23 b,,,,,,,,$7.29,,,,chemours,usa,$4.57 b,,,,,,,,$30.34,,,,0
164102,84471,dai nippon printing,japan,$5.28 b,,,,,,,,$19.90,,,,trend micro,japan,,,,,,,,,$46.37,,,,0
114969,103256,now inc.,usa,$1.38 b,,,,,,,,$12.52,,,,nerdy,usa,$0.17 b,,,,,,,,$1.93,,,,0
61518,14611,scale ai,usa,,2016,,artificial intelligence technology software and it,,not found,not found,,,,,,dorman products,usa,,,,,,,,,85,,,,0
59673,5867,china animal husbandry industry,china,,not found,,healthcare pharmaceutical,,not found,771 million usd,,,,,,beijing capital development,china,2.047 billion usd,,,,,,,,,,,,0
89487,18245,oragenics,usa,,,,,,,,,$0.14,,,,dolphin entertainment,usa,,,,,,,,,2,,,,0
60540,53513,zhejiang guyuelongshan shaoxing wine,china,,not found,,consumer defensive alcoholic beverages beverages,,not found,229 million usd,,,,,,psbc (postal savings bank of china),china,,2007,,financial services banking services,,lv jiajin,31817 million usd,,,,,,0
144395,19163,beta technologies,united states,,2017,,other,,,,,,south burlington,,,equity residential,united states,$34.11 billion,1969,2400.0,reitresidential,real estate,mr. mark j. parrell,$2.571 billion 2020,,,,,,0
64146,8103,bank of china,china,,,,,,,$152.43 b,,,,,,inkon life technology,china,1.465 billion usd,,,,,,,,,,,,0
162927,4712,viatris,usa,$14.06 b,,,,,,,,$11.60,,,,aurora,usa,4472,,,,,,,,,,,,0
86726,13727,nlc india,india,,,,,,,,,$1.00,,,,cummins india,india,,,,,,,,,17,,,,0
116018,24607,sprout social,usa,$3.29 b,,,,,,,,$60.07,,,,syneos health,usa,$3.49 b,,,,,,,,$33.96,,,,0
1848,1517,apache corporation,usa,7.364 billion usd,,,,,,,,,,,,fortune brands home & security,usa,13.425 billion usd,,,,,nicholas fink,,,,,,,0
157963,157456,sema4,usa,$0.12 b,,,,,,,,$0.31,,,,psychemedics,usa,$30.76 m,,,,,,,,$5.45,,,,0
155931,70790,dic asset,germany,$0.83 b,,,,,,,,$10.06,,,,basf,germany,$51.78 b,,,,,,,,,,,,0
144673,120172,hinge health,united states,,2015,,health,,,,,,san francisco,,,"delaware capital holdings, inc.",united states,,,,,,,,,,wilmington,501 silverside rd ste 5,,0
113513,88362,weyco group,usa,$0.25 b,,,,,,,,$26.64,,,,eastman kodak company,usa,,,,,,,,,$3.62,,,,0
167144,155922,angiodynamics,usa,$0.52 b,,,,,,,,$13.32,,,,quinstreet,usa,$0.83 b,,,,,,,,$15.60,,,,0
117607,29313,fives intralogistics spa,italy,,,,,,,,,,lonate pozzolo,viale ticino 2,,seingim,italy,,1999,160.0,construction,,,13479380,,,,,,0
59208,13734,nuveen municipal credit income fund,usa,,2001,,financial services asset management,,not found,150 million usd,,,,,,smartsheet,usa,,,,,,,,,36,,,,0
152629,88926,hayward,usa,$2.64 b,,,,,,,,$12.53,,,,l.b. foster,usa,,,,,,,,,$11.64,,,,0
159168,16680,kaman,usa,$0.64 b,,,,,,,,$23.04,,,,everquote,usa,,,,,,,,,15,,,,0
103823,88576,biora therapeutics,usa,$40.79 m,,,,,,,,$0.18,,,,big 5 sporting goods,usa,,,,,,,,,$10.20,,,,0
86872,57148,energy recovery,usa,,,,,,,,,$22.19,,,,moelis & company,usa,,2007,,financial services investments stock markets trading capital markets,,not found,1540 million usd,,,,,,0
109889,17192,cgn power co. ltd,china,$19.25 b,,18248.0,utilitiesindependent power producers,utilities,,,003816,,,,,fire rock,china,,,,,,,,,0,,,,0
156999,22175,alignment healthcare,usa,$2.42 b,,,,,,,,$12.95,,,,casa systems,usa,$0.24 b,,,,,,,,$2.59,,,,0
28842,15088,atmopur,france,,2015,20.0,waste management recycling,,,2056210,,,,,,constellium,france,,,,,,,,,13,,,,0
165391,153746,trupanion,usa,$2.22 b,,,,,,,,$54.47,,,,topbuild,usa,$6.06 b,,,,,,,,$189.57,,,,0
112583,13955,avinger,usa,$8.92 m,,,,,,,,$1.20,,,,blackline,usa,,,,,,,,,69,,,,0
169297,372,mitsubishi corp,japan,,,,conglomerates,industrials,,,8058,,,,,chugai pharmaceutical,japan,65.402 billion usd,,,,,christoph franz,,,,,,,0
15961,13191,healthcare services group,usa,,,,,,,,,13,,,,skechers,usa,,,,,,,,,45,,,,0
82894,21405,iqvia,usa,,,,,,,,,$222.14,,,,applied dna sciences,usa,$18.67 m,,,,,,,,$1.45,,,,0
155038,3628,etsy,usa,$16.96 b,,,,,,,,$135.01,,,,park hotels & resorts,usa,4.496 billion usd,,,,,,,,,,,,0
162337,24668,baker hughes,usa,$31.33 b,,,,,,,,$31.07,,,,beacon roofing supply,usa,$3.73 b,,,,,,,,$57.02,,,,0
154368,20449,penske automotive,usa,$8.41 b,,,,,,,,$118.07,,,,progyny,usa,$2.99 b,,,,,,,,$32.26,,,,0
170512,118440,"avalonbay communities, inc.",united states,$35.19 b,,,reitresidential,real estate,,,avb,,,,,airbus ds geo inc.,united states,,,,,,,,,,herndon,2550 wasser ter ste 9100,,0
83633,5156,gaming and leisure properties,usa,,,,,,,,,$53.08,,,,cytokinetics,usa,2.753 billion usd,,,,,,,,,,,,0
159040,20152,the joint corp.,usa,$0.28 b,,,,,,,,$19.71,,,,the ensign group,usa,$5.11 b,,,,,,,,$92.10,,,,0
98790,13321,jones lang lasalle,usa,$7.93 b,,,,,,,,$167.13,,,,kinsale capital group,usa,,,,,,,,,272,,,,0
118627,8821,arbatax park resort srl,italy,,,,,,,,,,cagliari,via vittorio veneto 64a,,dada s.p.a.,italy,1.263 billion usd,,,,,,,,,,,,0
115434,57690,amtd digital,hong kong,$2.07 b,,,,,,,,$11.08,,,,china education group holdings,hong kong,,not found,,consumer defensive education,,not found,536 million usd,,,,,,0
164951,164717,wsfs financial,usa,$2.96 b,,,,,,,,$48.16,,,,essential properties realty trust,usa,$3.44 b,,,,,,,,$24.10,,,,0
61697,5565,avid bioservices,usa,,1981,,healthcare healthcare products biotechnology biopharmaceutical,,not found,119 million usd,,,,,,cohen & steers infrastructure fund,usa,2.725 billion usd,,,,,,,,,,,,0
97683,83878,loblaw companies,canada,$29.47 b,,,,,,,,$90.97,,,,emera,canada,,,,,,,,,$40.28,,,,0
54458,54079,directv,usa,,not found,,broadcasting television services cable operator,,not found,not found,,,,,,expedia group,usa,,1996,,consumer cyclical travel and transport hotels ecommerce internet or mobile app based business transportation consumer services,,barry diller,8598 million usd,,,,,,0
16797,8391,bionano genomics,usa,,,,,,,,,1,,,,silk road medical,usa,2.056 billion usd,,,,,,,,,,,,0
86720,21283,mativ holdings,usa,,,,,,,,,$25.25,,,,petros pharmaceuticals,usa,$6.04 m,,,,,,,,$2.92,,,,0
167446,16068,capstar financial,usa,$0.37 b,,,,,,,,$17.15,,,,allogene therapeutics,usa,,,,,,,,,6,,,,0
87390,20769,ellington financial,usa,,,,,,,,,$13.64,,,,sumo logic,usa,$0.90 b,,,,,,,,$7.67,,,,0
165398,112837,nextier oilfield,usa,$2.21 b,,,,,,,,$9.03,,,,lipocine,usa,$48.67 m,,,,,,,,$0.55,,,,0
162222,24648,nucor,usa,$39.37 b,,,,,,,,$153.47,,,,black stone minerals,usa,$3.60 b,,,,,,,,$17.23,,,,0
167317,23082,west coast paper mills,india,$0.43 b,,,,,,,,$6.58,,,,amber enterprises india,india,$0.82 b,,,,,,,,$24.34,,,,0
158833,18273,newpark resources,usa,$0.45 b,,,,,,,,$4.82,,,,corbus pharmaceuticals,usa,,,,,,,,,0,,,,0
86375,21329,warrior met coal,usa,,,,,,,,,$34.43,,,,biocept,usa,$11.51 m,,,,,,,,$0.68,,,,0
8020,5740,global industrial company,usa,1.466 billion usd,,,,,,,,,,,,cactus,usa,2.840 billion usd,,,,,,,,,,,,0
97786,2625,alexandria real estate equities,usa,$25.10 b,,,,,,,,$152.97,,,,alaska air group,usa,7.181 billion usd,,,,,,,,,,,,0
159695,150932,anexiti,france,,2013,14.0,,technology,,2565735,,,,,,vinci,france,60.65 billion usd,1899.0,217731.0,,,xavier huillard,,,,,,,0
111249,97150,w. r. berkley,usa,$20.08 b,,,,,,,,$75.67,,,,walt disney,usa,$171.69 b,,,,,,,,$94.15,,,,0
103753,26029,solar integrated roofing,usa,$53.24 m,,,,,,,,$0.12,,,,udr apartments,usa,$21.50 b,,,,,,,,$39.41,,,,0
162286,155321,welltower,usa,$34.41 b,,,,,,,,$72.83,,,,ross stores,usa,$41.22 b,,,,,,,,$119.72,,,,0
111879,28034,zee entertainment,india,$2.63 b,,,,,,,,$2.74,,,,izmo,india,,1995,305.0,sales marketing,,,14.37,,,,,,0
62911,25741,"purecycle technologies, inc.",usa,,not found,,industries,,not found,0 million usd,,,,,,american homes 4 rent,usa,$13.25 b,,,,,,,,$32.75,,,,0
120115,96758,"gadsden regional medical center, llc",united states,,,,,,,,,,gadsden,1007 goodyear ave,,"w.w. grainger, inc.",united states,$27.33 b,,,industrial distribution,industrials,,,gww,,,,,0
165551,18359,heartland financial usa,usa,$1.96 b,,,,,,,,$46.36,,,,aethlon medical,usa,,,,,,,,,0,,,,0
22764,22613,johnson outdoors,usa,$0.57 b,,,,,,,,$56.65,,,,angiodynamics,usa,$0.47 b,,,,,,,,$12.13,,,,0
109502,84471,shin-etsu chemical co ltd,japan,$63.43 b,,24629.0,chemicals,basic materials,,,4063,,,,,trend micro,japan,,,,,,,,,$46.37,,,,0
56269,22387,tusimple holdings inc.,usa,,2015,,freight transport technology artificial intelligence software and it,,not found,6 million usd,,,,,,home bancorp,usa,$0.35 b,,,,,,,,$42.29,,,,0
112021,54378,travere therapeutics,usa,$1.37 b,,,,,,,,$21.35,,,,fleetcor technologies,usa,,2000,,technology digital payment solution services software and it software products business services,,ronald f. clarke,2833 million usd,,,,,,0
170296,53668,foshan haitian flavouring and food company ltd,china,$57.40 b,,,packaged foods,consumer staples,,,603288,,,,,luxshare precision industry,china,,2004,,technology electronics electrical products capital goods,,lai chun wang,22403 million usd,,,,,,0
154732,100622,ford,usa,$51.52 b,,,,,,,,$12.82,,,,sonos,usa,$2.27 b,,,,,,,,$17.93,,,,0
112713,54090,erayak power solution,china,$26.28 m,,,,,,,,$2.19,,,,webank,china,,2014,,technology financial services banking services artificial intelligence big data cloud services,,david ku,not found,,,,,,0
115356,113860,masonite,usa,$1.91 b,,,,,,,,$86.10,,,,precigen,usa,$0.41 b,,,,,,,,$1.99,,,,0
62537,21497,premier financial corp.,usa,,not found,,financial services banking services,,not found,306 million usd,,,,,,ocean power technologies,usa,$35.17 m,,,,,,,,$0.63,,,,0
88324,26349,full house resorts,usa,,,,,,,,,$8.83,,,,dexcom,usa,$46.27 b,,,,,,,,$117.91,,,,0
156943,15517,immunovant,usa,$2.33 b,,,,,,,,$18.10,,,,berkshire hills bancorp,usa,,,,,,,,,31,,,,0
62244,18898,life corporation,japan,,not found,,consumer defensive retail,,not found,5607 million usd,,,,,,kao corp,japan,us$19.85 billion,,33409.0,household personal products,consumer staples,mr. yoshihiro hasebe,,,,,,,0
151553,16434,dte energy company,usa,23.19 billion usd,1903.0,10300.0,,,jerry norcia,,,,,,,indus realty trust,usa,,,,,,,,,63,,,,0
166472,23105,sterling construction,usa,$0.97 b,,,,,,,,$32.04,,,,republic bank,usa,$0.84 b,,,,,,,,$42.65,,,,0
88029,23055,dynamic materials corporation,usa,,,,,,,,,$21.81,,,,timkensteel,usa,$0.80 b,,,,,,,,$18.10,,,,0
159059,61571,oportun financial,usa,$0.20 b,,,,,,,,$6.16,,,,atara biotherapeutics,usa,,not found,,healthcare biotechnology technology healthcare products,,not found,20 million usd,,,,,,0
104093,16636,cryptyde,usa,$8.61 m,,,,,,,,$0.27,,,,aveo oncology,usa,,,,,,,,,15,,,,0
