,table_1,table_2,column_table_1,column_table_2,match_value
4738,DDD-companiesmarketcap.com.json,Gren-companiesmarketcap.com.json,name,name,0.82450914
4739,DDD-companiesmarketcap.com.json,Gren-companiesmarketcap.com.json,share_price,price,0.5308584
4740,DDD-companiesmarketcap.com.json,Gren-companiesmarketcap.com.json,marketcap,market_capitalization_USD,0.42340225
4741,DDD-companiesmarketcap.com.json,IGMM-cbinsights.json,country,country,0.7704295
4742,DDD-companiesmarketcap.com.json,IGMM-cbinsights.json,name,valuation,0.21427974
4743,DDD-companiesmarketcap.com.json,DeBiGa-disfold.json,country,country,0.8103379
4744,DDD-companiesmarketcap.com.json,DeBiGa-disfold.json,name,name,0.80088407
4745,DDD-companiesmarketcap.com.json,DeBiGa-disfold.json,marketcap,market_cap,0.6752471
4746,DDD-companiesmarketcap.com.json,DeBiGa-disfold.json,rank,stock,0.3020683
4747,DDD-companiesmarketcap.com.json,DeBiGa-disfold.json,categories,employees,0.2939762
4748,DDD-companiesmarketcap.com.json,MalPatSaj-forbes.com.json,country,Country,0.81009877
4749,DDD-companiesmarketcap.com.json,MalPatSaj-forbes.com.json,name,Name,0.80064493
4750,DDD-companiesmarketcap.com.json,MalPatSaj-forbes.com.json,marketcap,Market Value,0.47836274
4751,DDD-companiesmarketcap.com.json,MalPatSaj-forbes.com.json,categories,Sales,0.3296132
4752,DDD-companiesmarketcap.com.json,Silvestri-forbes.com.json,country,country,0.8188443
4753,DDD-companiesmarketcap.com.json,Silvestri-forbes.com.json,name,name,0.8093905
4754,DDD-companiesmarketcap.com.json,Silvestri-forbes.com.json,marketcap,market_value_apr_2022,0.39943254
4755,DDD-companiesmarketcap.com.json,Silvestri-forbes.com.json,rank,revenue_2022,0.24867624
4756,DDD-companiesmarketcap.com.json,DeBiGa-wiki.json,name,name,0.75280344
4757,DDD-companiesmarketcap.com.json,DeBiGa-wiki.json,country,industry,0.34284106
4758,DDD-companiesmarketcap.com.json,DeBiGa-wiki.json,categories,services,0.2568761
4759,DDD-companiesmarketcap.com.json,Avengers-companiesMarketCap.json,share_price,share_price,0.9181935
4760,DDD-companiesmarketcap.com.json,Avengers-companiesMarketCap.json,categories,categories,0.91640776
4761,DDD-companiesmarketcap.com.json,Avengers-companiesMarketCap.json,country,country,0.90979016
4762,DDD-companiesmarketcap.com.json,Avengers-companiesMarketCap.json,name,name,0.9003363
4763,DDD-companiesmarketcap.com.json,Avengers-companiesMarketCap.json,rank,rank,0.9003363
4764,DDD-companiesmarketcap.com.json,Avengers-companiesMarketCap.json,marketcap,market_cap,0.77469933
4765,DDD-companiesmarketcap.com.json,Avengers-companiesMarketCap.json,change1y,change_1_day,0.65807444
4766,DDD-companiesmarketcap.com.json,Avengers-hitHorizons.json,name,name,0.7600937
4767,DDD-companiesmarketcap.com.json,Avengers-hitHorizons.json,country,industry,0.35013133
4768,DDD-companiesmarketcap.com.json,Avengers-hitHorizons.json,change1d,id,0.2572549
4769,DDD-companiesmarketcap.com.json,Avengers-hitHorizons.json,share_price,sic_code,0.24036528
4770,DDD-companiesmarketcap.com.json,Avengers-hitHorizons.json,categories,address,0.20587881
4771,DDD-companiesmarketcap.com.json,FR-disfold.json,name,Name,0.76104015
4772,DDD-companiesmarketcap.com.json,FR-disfold.json,categories,Employees,0.2541322
4773,DDD-companiesmarketcap.com.json,FR-disfold.json,country,CEO,0.23604017
4774,DDD-companiesmarketcap.com.json,FR-disfold.json,rank,Top Competitor,0.18901351
4775,DDD-companiesmarketcap.com.json,MarScoToc-companiesmarketcap.com.json,country,Country,0.8754796
4776,DDD-companiesmarketcap.com.json,MarScoToc-companiesmarketcap.com.json,name,Name,0.86602575
4777,DDD-companiesmarketcap.com.json,MarScoToc-companiesmarketcap.com.json,rank,Rank,0.86602575
4778,DDD-companiesmarketcap.com.json,MarScoToc-companiesmarketcap.com.json,share_price,Share Price,0.73278403
4779,DDD-companiesmarketcap.com.json,MarScoToc-companiesmarketcap.com.json,marketcap,Master Cap,0.51519364
4780,DDD-companiesmarketcap.com.json,DDD-teamblind.com.json,name,name,0.7651815
4781,DDD-companiesmarketcap.com.json,DDD-teamblind.com.json,country,industry,0.35521913
4782,DDD-companiesmarketcap.com.json,DDD-teamblind.com.json,categories,locations,0.25827357
4783,DDD-companiesmarketcap.com.json,Wissel-companiesmarketcap.com.json,marketcap,Marketcap,0.82345366
4784,DDD-companiesmarketcap.com.json,Wissel-companiesmarketcap.com.json,name,Name,0.80935585
4785,DDD-companiesmarketcap.com.json,Wissel-companiesmarketcap.com.json,share_price,Share price,0.67611414
4786,DDD-companiesmarketcap.com.json,Wissel-companiesmarketcap.com.json,categories,Category,0.58900386
4787,DDD-companiesmarketcap.com.json,Wissel-companiesmarketcap.com.json,change1d,ID,0.3065171
4788,DDD-companiesmarketcap.com.json,FR-ft.json,country,Country,0.7961615
4789,DDD-companiesmarketcap.com.json,FR-ft.json,name,Name,0.78670764
4790,DDD-companiesmarketcap.com.json,FR-ft.json,rank,Rank,0.78670764
4791,DDD-companiesmarketcap.com.json,FR-famcap_germany.json,rank,Rank,0.75135356
4792,DDD-companiesmarketcap.com.json,FR-famcap_germany.json,country,Company,0.33923876
4793,DDD-companiesmarketcap.com.json,FR-famcap_germany.json,categories,Employees,0.24444565
4794,DDD-companiesmarketcap.com.json,FR-famcap_germany.json,name,Website,0.23449491
4795,DDD-companiesmarketcap.com.json,FR-famcap_germany.json,share_price,Public/Private,0.21277943
4796,DDD-companiesmarketcap.com.json,FR-famcap_germany.json,marketcap,Family ownership,0.16718557
4797,DDD-companiesmarketcap.com.json,MalPatSaj-companiesmarketcap.com.json,marketcap,MarketCap,0.8487051
4798,DDD-companiesmarketcap.com.json,MalPatSaj-companiesmarketcap.com.json,country,Country,0.84406114
4799,DDD-companiesmarketcap.com.json,MalPatSaj-companiesmarketcap.com.json,name,Name,0.8346073
4800,DDD-companiesmarketcap.com.json,MalPatSaj-companiesmarketcap.com.json,share_price,Price,0.54095656
4801,DDD-companiesmarketcap.com.json,MalPatSaj-companiesmarketcap.com.json,categories,Symbol,0.27151212
4802,DDD-companiesmarketcap.com.json,FR-company_social_urls.json,country,Company,0.31781542
4803,DDD-companiesmarketcap.com.json,FR-company_social_urls.json,rank,Facebook,0.2053767
4804,DDD-companiesmarketcap.com.json,FR-company_social_urls.json,marketcap,Pinterest,0.16003732
4805,DDD-companiesmarketcap.com.json,GioPonSpiz-marketCap2.json,country,country,0.8271776
4806,DDD-companiesmarketcap.com.json,GioPonSpiz-marketCap2.json,name,name,0.81772375
4807,DDD-companiesmarketcap.com.json,GioPonSpiz-marketCap2.json,share_price,price,0.524073
4808,DDD-companiesmarketcap.com.json,GioPonSpiz-marketCap2.json,marketcap,pricecap,0.39291686
4809,DDD-companiesmarketcap.com.json,FR-campaignindia.json,rank,RANK,0.8181207
4810,DDD-companiesmarketcap.com.json,FR-campaignindia.json,categories,CATEGORY,0.5977687
4811,DDD-companiesmarketcap.com.json,FR-campaignindia.json,marketcap,MAIN MARKET,0.516429
4812,DDD-companiesmarketcap.com.json,FR-campaignindia.json,name,BRAND NAME,0.50567913
4813,FR-sole24ore.json,MalPatSaj-wikipedia.org.json,Unnamed: 1,Unnamed: 0,0.5883306
4814,FR-sole24ore.json,Gren-companiesmarketcap.com.json,Unnamed: 1,name,0.25344953
4815,FR-sole24ore.json,Gren-companiesmarketcap.com.json,E-commerce,price,0.25008819
4816,FR-sole24ore.json,IGMM-cbinsights.json,E-commerce,company,0.15392
4817,FR-sole24ore.json,IGMM-cbinsights.json,Winelivery S.r.l.,datejoined,0.117126815
4818,FR-sole24ore.json,DeBiGa-disfold.json,Unnamed: 1,name,0.2418474
4819,FR-sole24ore.json,MalPatSaj-forbes.com.json,Unnamed: 1,Unnamed: 0,0.5899973
4820,FR-sole24ore.json,Silvestri-forbes.com.json,Unnamed: 1,name,0.24437183
4821,FR-sole24ore.json,DeBiGa-wiki.json,Unnamed: 1,name,0.245374
4822,FR-sole24ore.json,DeBiGa-wiki.json,E-commerce,type,0.17838052
4823,FR-sole24ore.json,Avengers-companiesMarketCap.json,Unnamed: 1,name,0.24264707
4824,FR-sole24ore.json,Avengers-companiesMarketCap.json,E-commerce,share_price,0.19478321
4825,FR-sole24ore.json,Avengers-hitHorizons.json,Unnamed: 1,name,0.24382856
4826,FR-sole24ore.json,Avengers-hitHorizons.json,E-commerce,type,0.1768351
4827,FR-sole24ore.json,FR-disfold.json,Unnamed: 1,Name,0.25024387
4828,FR-sole24ore.json,MarScoToc-companiesmarketcap.com.json,Unnamed: 1,Name,0.24820262
4829,FR-sole24ore.json,MarScoToc-companiesmarketcap.com.json,E-commerce,Share Price,0.20033877
4830,FR-sole24ore.json,DDD-teamblind.com.json,Unnamed: 1,name,0.24810287
4831,FR-sole24ore.json,DDD-teamblind.com.json,E-commerce,size,0.18110941
4832,FR-sole24ore.json,Wissel-companiesmarketcap.com.json,Unnamed: 1,Name,0.24848717
4833,FR-sole24ore.json,Wissel-companiesmarketcap.com.json,E-commerce,Share price,0.20062332
4834,FR-sole24ore.json,FR-ft.json,Unnamed: 1,Name,0.238868
4835,FR-sole24ore.json,FR-famcap_germany.json,E-commerce,Company,0.15436214
4836,FR-sole24ore.json,FR-famcap_germany.json,E-commerce,Website,0.15436214
4837,FR-sole24ore.json,FR-famcap_germany.json,Via Maurizio Gonzaga 5,State (abbreviation),0.08795828
4838,FR-sole24ore.json,MalPatSaj-companiesmarketcap.com.json,Unnamed: 1,Unnamed: 0,0.59924245
4839,FR-sole24ore.json,MalPatSaj-companiesmarketcap.com.json,E-commerce,Price,0.27463925
4840,FR-sole24ore.json,FR-company_social_urls.json,E-commerce,Company,0.14959459
4841,FR-sole24ore.json,GioPonSpiz-marketCap2.json,Unnamed: 1,name,0.25624356
4842,FR-sole24ore.json,GioPonSpiz-marketCap2.json,E-commerce,price,0.2528822
4843,FR-sole24ore.json,FR-campaignindia.json,Unnamed: 1,BRAND NAME,0.19654329
4844,MalPatSaj-wikipedia.org.json,Gren-companiesmarketcap.com.json,Name,name,0.77206856
4845,MalPatSaj-wikipedia.org.json,Gren-companiesmarketcap.com.json,Industry,country,0.3621062
4846,MalPatSaj-wikipedia.org.json,IGMM-cbinsights.json,Industry,industry,0.7814129
4847,MalPatSaj-wikipedia.org.json,IGMM-cbinsights.json,Sector,selectinvestors,0.34950238
4848,MalPatSaj-wikipedia.org.json,IGMM-cbinsights.json,Founded,datejoined,0.2811877
4849,MalPatSaj-wikipedia.org.json,IGMM-cbinsights.json,Name,valuation,0.22281222
4850,MalPatSaj-wikipedia.org.json,DeBiGa-disfold.json,Headquarters,headquarters,0.87951666
4851,MalPatSaj-wikipedia.org.json,DeBiGa-disfold.json,Industry,industry,0.87194085
4852,MalPatSaj-wikipedia.org.json,DeBiGa-disfold.json,Founded,founded,0.8694899
4853,MalPatSaj-wikipedia.org.json,DeBiGa-disfold.json,Sector,sector,0.86673254
4854,MalPatSaj-wikipedia.org.json,DeBiGa-disfold.json,Name,name,0.8600361
4855,MalPatSaj-wikipedia.org.json,DeBiGa-disfold.json,Notes,employees,0.39236572
4856,MalPatSaj-wikipedia.org.json,MalPatSaj-forbes.com.json,Unnamed: 0,Unnamed: 0,0.8166833
4857,MalPatSaj-wikipedia.org.json,MalPatSaj-forbes.com.json,Name,Name,0.80061185
4858,MalPatSaj-wikipedia.org.json,MalPatSaj-forbes.com.json,Notes,Sales,0.3913628
4859,MalPatSaj-wikipedia.org.json,MalPatSaj-forbes.com.json,Industry,Country,0.3906495
4860,MalPatSaj-wikipedia.org.json,Silvestri-forbes.com.json,Name,name,0.77144164
4861,MalPatSaj-wikipedia.org.json,Silvestri-forbes.com.json,Industry,country,0.36147928
4862,MalPatSaj-wikipedia.org.json,Silvestri-forbes.com.json,Sector,revenue_2022,0.20154873
4863,MalPatSaj-wikipedia.org.json,DeBiGa-wiki.json,Headquarters,headquarters,0.84853077
4864,MalPatSaj-wikipedia.org.json,DeBiGa-wiki.json,Industry,industry,0.8409549
4865,MalPatSaj-wikipedia.org.json,DeBiGa-wiki.json,Founded,founded,0.83850396
4866,MalPatSaj-wikipedia.org.json,DeBiGa-wiki.json,Name,name,0.8290502
4867,MalPatSaj-wikipedia.org.json,DeBiGa-wiki.json,Notes,services,0.37883374
4868,MalPatSaj-wikipedia.org.json,Avengers-companiesMarketCap.json,Name,name,0.76277816
4869,MalPatSaj-wikipedia.org.json,Avengers-companiesMarketCap.json,Industry,country,0.35281584
4870,MalPatSaj-wikipedia.org.json,Avengers-companiesMarketCap.json,Notes,categories,0.28589854
4871,MalPatSaj-wikipedia.org.json,Avengers-companiesMarketCap.json,Founded,id,0.27037263
4872,MalPatSaj-wikipedia.org.json,Avengers-companiesMarketCap.json,Sector,rank,0.23777822
4873,MalPatSaj-wikipedia.org.json,Avengers-hitHorizons.json,Industry,industry,0.800022
4874,MalPatSaj-wikipedia.org.json,Avengers-hitHorizons.json,Name,name,0.7881172
4875,MalPatSaj-wikipedia.org.json,Avengers-hitHorizons.json,Founded,id,0.29571164
4876,MalPatSaj-wikipedia.org.json,FR-disfold.json,Founded,Founded,0.81518793
4877,MalPatSaj-wikipedia.org.json,FR-disfold.json,Name,Name,0.8057341
4878,MalPatSaj-wikipedia.org.json,FR-disfold.json,Sector,Top Competitor,0.34680557
4879,MalPatSaj-wikipedia.org.json,FR-disfold.json,Notes,Employees,0.33806372
4880,MalPatSaj-wikipedia.org.json,MarScoToc-companiesmarketcap.com.json,Name,Name,0.7727532
4881,MalPatSaj-wikipedia.org.json,MarScoToc-companiesmarketcap.com.json,Industry,Country,0.36279082
4882,MalPatSaj-wikipedia.org.json,MarScoToc-companiesmarketcap.com.json,Sector,Rank,0.2477532
4883,MalPatSaj-wikipedia.org.json,MarScoToc-companiesmarketcap.com.json,Headquarters,Master Cap,0.1981195
4884,MalPatSaj-wikipedia.org.json,DDD-teamblind.com.json,Industry,industry,0.84352636
4885,MalPatSaj-wikipedia.org.json,DDD-teamblind.com.json,Founded,founded,0.8410754
4886,MalPatSaj-wikipedia.org.json,DDD-teamblind.com.json,Name,name,0.8316215
4887,MalPatSaj-wikipedia.org.json,Wissel-companiesmarketcap.com.json,Name,Name,0.7579326
4888,MalPatSaj-wikipedia.org.json,Wissel-companiesmarketcap.com.json,Notes,Shares,0.33339345
4889,MalPatSaj-wikipedia.org.json,Wissel-companiesmarketcap.com.json,Industry,Category,0.2726152
4890,MalPatSaj-wikipedia.org.json,Wissel-companiesmarketcap.com.json,Founded,ID,0.26552707
4891,MalPatSaj-wikipedia.org.json,FR-ft.json,Sector,Sector,0.78731245
4892,MalPatSaj-wikipedia.org.json,FR-ft.json,Name,Name,0.780616
4893,MalPatSaj-wikipedia.org.json,FR-ft.json,Founded,Founding Year,0.41752076
4894,MalPatSaj-wikipedia.org.json,FR-ft.json,Industry,Country,0.37065363
4895,MalPatSaj-wikipedia.org.json,FR-famcap_germany.json,Headquarters,Headquarters,0.80738646
4896,MalPatSaj-wikipedia.org.json,FR-famcap_germany.json,Founded,Founded,0.7973597
4897,MalPatSaj-wikipedia.org.json,FR-famcap_germany.json,Sector,Sector,0.79460233
4898,MalPatSaj-wikipedia.org.json,FR-famcap_germany.json,Notes,Employees,0.3202355
4899,MalPatSaj-wikipedia.org.json,FR-famcap_germany.json,Name,Website,0.27104723
4900,MalPatSaj-wikipedia.org.json,FR-famcap_germany.json,Industry,Company,0.24410892
4901,MalPatSaj-wikipedia.org.json,MalPatSaj-companiesmarketcap.com.json,Unnamed: 0,Unnamed: 0,0.8163389
4902,MalPatSaj-wikipedia.org.json,MalPatSaj-companiesmarketcap.com.json,Name,Name,0.80026746
4903,MalPatSaj-wikipedia.org.json,MalPatSaj-companiesmarketcap.com.json,Industry,Country,0.3903051
4904,MalPatSaj-wikipedia.org.json,FR-company_social_urls.json,Industry,Instagram,0.21272837
4905,MalPatSaj-wikipedia.org.json,FR-company_social_urls.json,Sector,Twitter,0.18777981
4906,MalPatSaj-wikipedia.org.json,FR-company_social_urls.json,Founded,Facebook,0.16124155
4907,MalPatSaj-wikipedia.org.json,GioPonSpiz-marketCap2.json,Name,name,0.76758397
4908,MalPatSaj-wikipedia.org.json,GioPonSpiz-marketCap2.json,Industry,country,0.35762164
4909,MalPatSaj-wikipedia.org.json,FR-campaignindia.json,Name,BRAND NAME,0.42026338
4910,MalPatSaj-wikipedia.org.json,FR-campaignindia.json,Industry,CATEGORY,0.24738757
4911,MalPatSaj-wikipedia.org.json,FR-campaignindia.json,Sector,RANK,0.20770504
4912,Gren-companiesmarketcap.com.json,IGMM-cbinsights.json,country,country,0.7831973
4913,Gren-companiesmarketcap.com.json,IGMM-cbinsights.json,market_capitalization_USD,valuation,0.23959565
4914,Gren-companiesmarketcap.com.json,DeBiGa-disfold.json,country,country,0.8113024
4915,Gren-companiesmarketcap.com.json,DeBiGa-disfold.json,name,name,0.8018486
4916,Gren-companiesmarketcap.com.json,DeBiGa-disfold.json,market_capitalization_USD,market_cap,0.49819398
4917,Gren-companiesmarketcap.com.json,MalPatSaj-forbes.com.json,country,Country,0.82726693
4918,Gren-companiesmarketcap.com.json,MalPatSaj-forbes.com.json,name,Name,0.8178131
4919,Gren-companiesmarketcap.com.json,MalPatSaj-forbes.com.json,price,Profit,0.37138456
4920,Gren-companiesmarketcap.com.json,MalPatSaj-forbes.com.json,market_capitalization_USD,Market Value,0.36421728
4921,Gren-companiesmarketcap.com.json,Silvestri-forbes.com.json,country,country,0.85319006
4922,Gren-companiesmarketcap.com.json,Silvestri-forbes.com.json,name,name,0.84373623
4923,Gren-companiesmarketcap.com.json,Silvestri-forbes.com.json,market_capitalization_USD,market_value_apr_2022,0.37821677
4924,Gren-companiesmarketcap.com.json,DeBiGa-wiki.json,name,name,0.7554921
4925,Gren-companiesmarketcap.com.json,DeBiGa-wiki.json,country,industry,0.34552974
4926,Gren-companiesmarketcap.com.json,Avengers-companiesMarketCap.json,country,country,0.8298207
4927,Gren-companiesmarketcap.com.json,Avengers-companiesMarketCap.json,name,name,0.82036686
4928,Gren-companiesmarketcap.com.json,Avengers-companiesMarketCap.json,price,share_price,0.5267161
4929,Gren-companiesmarketcap.com.json,Avengers-companiesMarketCap.json,market_capitalization_USD,market_cap,0.51671225
4930,Gren-companiesmarketcap.com.json,Avengers-hitHorizons.json,name,name,0.77055705
4931,Gren-companiesmarketcap.com.json,Avengers-hitHorizons.json,country,industry,0.3605947
4932,Gren-companiesmarketcap.com.json,FR-disfold.json,name,Name,0.7731092
4933,Gren-companiesmarketcap.com.json,MarScoToc-companiesmarketcap.com.json,country,Country,0.8533183
4934,Gren-companiesmarketcap.com.json,MarScoToc-companiesmarketcap.com.json,name,Name,0.84386444
4935,Gren-companiesmarketcap.com.json,MarScoToc-companiesmarketcap.com.json,price,Share Price,0.5641026
4936,Gren-companiesmarketcap.com.json,MarScoToc-companiesmarketcap.com.json,market_capitalization_USD,Master Cap,0.29708624
4937,Gren-companiesmarketcap.com.json,DDD-teamblind.com.json,name,name,0.78423667
4938,Gren-companiesmarketcap.com.json,DDD-teamblind.com.json,country,industry,0.3742743
4939,Gren-companiesmarketcap.com.json,DDD-teamblind.com.json,market_capitalization_USD,locations,0.25008887
4940,Gren-companiesmarketcap.com.json,Wissel-companiesmarketcap.com.json,name,Name,0.7743189
4941,Gren-companiesmarketcap.com.json,Wissel-companiesmarketcap.com.json,price,Share price,0.49455702
4942,Gren-companiesmarketcap.com.json,Wissel-companiesmarketcap.com.json,market_capitalization_USD,Marketcap,0.37321198
4943,Gren-companiesmarketcap.com.json,Wissel-companiesmarketcap.com.json,country,Category,0.35007077
4944,Gren-companiesmarketcap.com.json,FR-ft.json,country,Country,0.7719094
4945,Gren-companiesmarketcap.com.json,FR-ft.json,name,Name,0.7624556
4946,Gren-companiesmarketcap.com.json,FR-famcap_germany.json,country,Company,0.31755233
4947,Gren-companiesmarketcap.com.json,FR-famcap_germany.json,price,Public/Private,0.2662375
4948,Gren-companiesmarketcap.com.json,FR-famcap_germany.json,name,Website,0.21280847
4949,Gren-companiesmarketcap.com.json,FR-famcap_germany.json,market_capitalization_USD,Generation,0.19197984
4950,Gren-companiesmarketcap.com.json,MalPatSaj-companiesmarketcap.com.json,country,Country,0.879859
4951,Gren-companiesmarketcap.com.json,MalPatSaj-companiesmarketcap.com.json,price,Price,0.8739766
4952,Gren-companiesmarketcap.com.json,MalPatSaj-companiesmarketcap.com.json,name,Name,0.87040514
4953,Gren-companiesmarketcap.com.json,MalPatSaj-companiesmarketcap.com.json,market_capitalization_USD,MarketCap,0.46929824
4954,Gren-companiesmarketcap.com.json,FR-company_social_urls.json,country,Company,0.31192908
4955,Gren-companiesmarketcap.com.json,FR-company_social_urls.json,price,Pinterest,0.17407998
4956,Gren-companiesmarketcap.com.json,GioPonSpiz-marketCap2.json,country,country,0.90256447
4957,Gren-companiesmarketcap.com.json,GioPonSpiz-marketCap2.json,price,price,0.8966821
4958,Gren-companiesmarketcap.com.json,GioPonSpiz-marketCap2.json,name,name,0.89311063
4959,Gren-companiesmarketcap.com.json,FR-campaignindia.json,name,BRAND NAME,0.44581276
4960,Gren-companiesmarketcap.com.json,FR-campaignindia.json,country,CATEGORY,0.3340063
4961,Gren-companiesmarketcap.com.json,FR-campaignindia.json,market_capitalization_USD,MAIN MARKET,0.31367773
4962,IGMM-cbinsights.json,DeBiGa-disfold.json,industry,industry,0.8034083
4963,IGMM-cbinsights.json,DeBiGa-disfold.json,country,country,0.8009574
4964,IGMM-cbinsights.json,DeBiGa-disfold.json,selectinvestors,sector,0.37149775
4965,IGMM-cbinsights.json,DeBiGa-disfold.json,datejoined,founded,0.3031831
4966,IGMM-cbinsights.json,DeBiGa-disfold.json,valuation,name,0.24480762
4967,IGMM-cbinsights.json,MalPatSaj-forbes.com.json,country,Country,0.7705
4968,IGMM-cbinsights.json,MalPatSaj-forbes.com.json,valuation,Market Value,0.25437373
4969,IGMM-cbinsights.json,MalPatSaj-forbes.com.json,selectinvestors,Sales,0.19757217
4970,IGMM-cbinsights.json,Silvestri-forbes.com.json,country,country,0.7801717
4971,IGMM-cbinsights.json,Silvestri-forbes.com.json,valuation,name,0.22402194
4972,IGMM-cbinsights.json,DeBiGa-wiki.json,industry,industry,0.7608346
4973,IGMM-cbinsights.json,DeBiGa-wiki.json,datejoined,founded,0.26060936
4974,IGMM-cbinsights.json,DeBiGa-wiki.json,city,type,0.24297744
4975,IGMM-cbinsights.json,DeBiGa-wiki.json,selectinvestors,services,0.22552451
4976,IGMM-cbinsights.json,DeBiGa-wiki.json,valuation,name,0.20223388
4977,IGMM-cbinsights.json,Avengers-companiesMarketCap.json,country,country,0.7682969
4978,IGMM-cbinsights.json,Avengers-companiesMarketCap.json,datejoined,id,0.2432181
4979,IGMM-cbinsights.json,Avengers-companiesMarketCap.json,valuation,name,0.21214715
4980,IGMM-cbinsights.json,Avengers-hitHorizons.json,industry,industry,0.7816652
4981,IGMM-cbinsights.json,Avengers-hitHorizons.json,valuation,nation,0.50825256
4982,IGMM-cbinsights.json,Avengers-hitHorizons.json,city,type,0.26380807
4983,IGMM-cbinsights.json,Avengers-hitHorizons.json,datejoined,id,0.25413546
4984,IGMM-cbinsights.json,Avengers-hitHorizons.json,selectinvestors,address,0.19666523
4985,IGMM-cbinsights.json,FR-disfold.json,datejoined,Founded,0.24164844
4986,IGMM-cbinsights.json,FR-disfold.json,city,CEO,0.23556054
4987,IGMM-cbinsights.json,FR-disfold.json,company,Top Competitor,0.22329642
4988,IGMM-cbinsights.json,FR-disfold.json,valuation,Name,0.18327294
4989,IGMM-cbinsights.json,FR-disfold.json,selectinvestors,Employees,0.15012282
4990,IGMM-cbinsights.json,MarScoToc-companiesmarketcap.com.json,country,Country,0.7744035
4991,IGMM-cbinsights.json,MarScoToc-companiesmarketcap.com.json,valuation,Name,0.21825376
4992,IGMM-cbinsights.json,MarScoToc-companiesmarketcap.com.json,selectinvestors,Share Price,0.1682213
4993,IGMM-cbinsights.json,DDD-teamblind.com.json,industry,industry,0.78123665
4994,IGMM-cbinsights.json,DDD-teamblind.com.json,valuation,locations,0.327688
4995,IGMM-cbinsights.json,DDD-teamblind.com.json,datejoined,founded,0.28101143
4996,IGMM-cbinsights.json,DDD-teamblind.com.json,selectinvestors,size,0.19528094
4997,IGMM-cbinsights.json,Wissel-companiesmarketcap.com.json,company,Company code,0.5046747
4998,IGMM-cbinsights.json,Wissel-companiesmarketcap.com.json,country,Category,0.31461257
4999,IGMM-cbinsights.json,Wissel-companiesmarketcap.com.json,datejoined,ID,0.22323571
5000,IGMM-cbinsights.json,Wissel-companiesmarketcap.com.json,valuation,Name,0.19216476
5001,IGMM-cbinsights.json,Wissel-companiesmarketcap.com.json,selectinvestors,Shares,0.17127626
5002,IGMM-cbinsights.json,FR-ft.json,country,Country,0.7632992
5003,IGMM-cbinsights.json,FR-ft.json,selectinvestors,Sector,0.33383963
5004,IGMM-cbinsights.json,FR-ft.json,valuation,Name,0.20714946
5005,IGMM-cbinsights.json,FR-ft.json,datejoined,Absolute Growth Rate %,0.15545607
5006,IGMM-cbinsights.json,FR-famcap_germany.json,company,Company,0.7666537
5007,IGMM-cbinsights.json,FR-famcap_germany.json,valuation,Generation,0.41918832
5008,IGMM-cbinsights.json,FR-famcap_germany.json,selectinvestors,Sector,0.33719414
5009,IGMM-cbinsights.json,FR-famcap_germany.json,datejoined,Founded,0.26887947
5010,IGMM-cbinsights.json,MalPatSaj-companiesmarketcap.com.json,country,Country,0.76968527
5011,IGMM-cbinsights.json,MalPatSaj-companiesmarketcap.com.json,valuation,Name,0.21353552
5012,IGMM-cbinsights.json,MalPatSaj-companiesmarketcap.com.json,selectinvestors,Symbol,0.17864029
5013,IGMM-cbinsights.json,FR-company_social_urls.json,company,Company,0.771072
5014,IGMM-cbinsights.json,FR-company_social_urls.json,industry,Instagram,0.2550223
5015,IGMM-cbinsights.json,FR-company_social_urls.json,selectinvestors,Pinterest,0.18362197
5016,IGMM-cbinsights.json,GioPonSpiz-marketCap2.json,country,country,0.7764319
5017,IGMM-cbinsights.json,GioPonSpiz-marketCap2.json,valuation,name,0.22028217
5018,IGMM-cbinsights.json,FR-campaignindia.json,country,CATEGORY,0.30108342
5019,DeBiGa-disfold.json,MalPatSaj-forbes.com.json,country,Country,0.806113
5020,DeBiGa-disfold.json,MalPatSaj-forbes.com.json,name,Name,0.7966592
5021,DeBiGa-disfold.json,MalPatSaj-forbes.com.json,market_cap,Market Value,0.4619522
5022,DeBiGa-disfold.json,MalPatSaj-forbes.com.json,employees,Sales,0.33552474
5023,DeBiGa-disfold.json,Silvestri-forbes.com.json,country,country,0.8071185
5024,DeBiGa-disfold.json,Silvestri-forbes.com.json,name,name,0.79766464
5025,DeBiGa-disfold.json,Silvestri-forbes.com.json,market_cap,market_value_apr_2022,0.4188832
5026,DeBiGa-disfold.json,Silvestri-forbes.com.json,sector,revenue_2022,0.22777174
5027,DeBiGa-disfold.json,DeBiGa-wiki.json,headquarters,headquarters,0.841575
5028,DeBiGa-disfold.json,DeBiGa-wiki.json,industry,industry,0.8339992
5029,DeBiGa-disfold.json,DeBiGa-wiki.json,founded,founded,0.8315483
5030,DeBiGa-disfold.json,DeBiGa-wiki.json,name,name,0.82209444
5031,DeBiGa-disfold.json,DeBiGa-wiki.json,employees,number_of_employees,0.5631659
5032,DeBiGa-disfold.json,DeBiGa-wiki.json,sector,services,0.3462541
5033,DeBiGa-disfold.json,Avengers-companiesMarketCap.json,market_cap,market_cap,0.81918234
5034,DeBiGa-disfold.json,Avengers-companiesMarketCap.json,country,country,0.81256473
5035,DeBiGa-disfold.json,Avengers-companiesMarketCap.json,name,name,0.8031109
